index,smiles,canonical_smiles,fold
397,OCC12OC1C(O)C=C2,OCC12C=CC(O)C1O2,3
398,NC1(C#N)C(O)C1CO,N#CC1(N)C(O)C1CO,4
399,CC1C2(C)C3CC3C12C,CC1C2(C)C3CC3C12C,4
400,OCC1OC2CCC=C12,OCC1OC2CCC=C12,2
401,CC1C2OCC(=NO)C12,CC1C2OCC(=NO)C12,2
402,OC1CC2(NC12)C1CO1,OC1CC2(C3CO3)NC12,4
403,CCCc1cncn1C,CCCc1cncn1C,0
404,OC1CCC2OC1C2=O,O=C1C2CCC(O)C1O2,3
405,CCC(O)C1(C)CN1C,CCC(O)C1(C)CN1C,0
406,OC1CN=COCC1=O,O=C1COC=NCC1O,1
407,ON=C1C2CC2C11CN1,ON=C1C2CC2C12CN2,2
408,CCOC=NCC(C)O,CCOC=NCC(C)O,3
409,CC1C2OC(=N)C12C,CC1C2OC(=N)C12C,2
410,C1CC=C2C3NC3C2C1,C1=C2C(CCC1)C1NC21,4
411,CCC1CCC2CC2C1,CCC1CCC2CC2C1,2
412,C1CC1(CCC=O)O,O=CCCC1(O)CC1,0
413,OC1CCC2(CO2)C=C1,OC1C=CC2(CC1)CO2,0
414,CCC1(C)CCC1O,CCC1(C)CCC1O,3
415,CCCNc1ncno1,CCCNc1ncno1,0
416,CCN1CC2(O)C(C)C12,CCN1CC2(O)C(C)C12,4
417,OC1C2C3C4C1C2C34O,OC1C2C3C1C1C2C31O,1
418,CC1=C2CCN2C(=N)O1,Cc1oc(=N)n2c1CC2,2
419,CCCC1OCC1C,CCCC1OCC1C,4
420,CC1NC11CCC1C#C,C#CC1CCC12NC2C,1
421,C#CC12CC(C1)(O2)C#N,C#CC12CC(C#N)(C1)O2,3
422,COC(=O)C1CNC1=O,COC(=O)C1CNC1=O,4
423,OC12COC11CN(C1)C2,OC12COC13CN(C2)C3,4
424,CC12C3CC1=CCOC23,CC12C3=CCOC1C2C3,1
425,O=C1CC2OC2C2NC12,O=C1CC2OC2C2NC12,2
426,OC12C3OC1C3OC2=O,O=C1OC2C3OC2C13O,4
427,c1[nH]c2c(n[nH]c2n1)N,Nc1n[nH]c2nc[nH]c12,4
428,N#CC12CCC3C1OC23,N#CC12CCC3C1OC32,1
429,CC12NC1C1NC21C#C,C#CC12NC1C1NC12C,4
430,N=C1OC2C(CC#N)C12,N#CCC1C2OC(=N)C12,4
431,OC1(CC=O)C2CC1O2,O=CCC1(O)C2CC1O2,3
432,c1c(nc(oc1=O)O)N,Nc1cc(=O)oc(O)n1,1
433,CC1(C)CC2CC1O2,CC1(C)CC2CC1O2,3
434,O=C1NC23CC(C2)C13,O=C1NC23CC(C2)C13,4
435,OCC1CC(=O)CC=C1,O=C1CC=CC(CO)C1,2
436,CC1C(C)C(C)(O)C1C,CC1C(C)C(C)(O)C1C,0
437,CC1(O)C2CC11CCC21,CC1(O)C2CC13CCC23,3
438,CC1=CC(=N)C=C(F)O1,Cc1cc(=N)cc(F)o1,0
439,OC1C=C2COC2C1=O,O=C1C(O)C=C2COC12,4
440,OCC#CC1CC1CO,OCC#CC1CC1CO,4
441,CCC1C=CC2NC12C,CCC1C=CC2NC12C,0
442,CC12CC3C(C1)C23C=O,CC12CC3C(C1)C32C=O,4
443,CCOC1C2NCC12O,CCOC1C2NCC21O,3
444,O=CC1CCC1CC#N,N#CCC1CCC1C=O,3
445,CN1CC2NC2(C1)C=O,CN1CC2NC2(C=O)C1,1
446,OCC12CC(O)C1N2,OCC12CC(O)C1N2,0
447,O=CC(=O)C1(CO1)C#C,C#CC1(C(=O)C=O)CO1,3
448,O=C1C2NC3C2NC13,O=C1C2NC3C1NC23,2
449,O=C1CC2CC2CN1,O=C1CC2CC2CN1,3
450,CC(O)C1C(O)C1CO,CC(O)C1C(O)C1CO,1
451,CC1CC(C=C1C)C#C,C#CC1C=C(C)C(C)C1,4
452,c1c[nH]nc1C#CC#N,N#CC#Cc1cc[nH]n1,2
453,OC1CC2(NC12)C#C,C#CC12CC(O)C1N2,4
454,CC1(CC2(CN2)C1)C=O,CC1(C=O)CC2(CN2)C1,2
455,O=C1C2C3C(C2C#C)N13,C#CC1C2C(=O)N3C1C23,3
456,c1c[nH]c(nc1=O)O,O=c1cc[nH]c(O)n1,0
457,c1c2c([nH]c(=O)o2)on1,O=c1[nH]c2oncc2o1,4
458,N=C1OC2C3OC2C13,N=C1OC2C3OC2C13,4
459,C1OC11C2COC1OC2,C1OC2OCC1C21CO1,1
460,CC1(C)C2CC1C(=N)O2,CC1(C)C2CC1C(=N)O2,2
461,O=CC1CN1C1CC1,O=CC1CN1C1CC1,3
462,C(C1CO1)C1CC2CC12,C1OC1CC1CC2CC12,3
463,CCC(O)C(C#C)C#C,C#CC(C#C)C(O)CC,2
464,OCC12C(O)C1C1NC21,OCC12C(O)C1C1NC12,1
465,OCCC12C3CC1OC23,OCCC12C3CC1C2O3,1
466,OC1C(O)C1CC1CN1,OC1C(O)C1CC1CN1,0
467,Cc1c(c[nH]n1)CC#N,Cc1n[nH]cc1CC#N,1
468,CN=C1OC(=O)OC=N1,CN=c1ncoc(=O)o1,2
469,C1CC(C1)(C(=O)C#N)O,N#CC(=O)C1(O)CCC1,4
470,CC1C2C(O)C2(O)C1O,CC1C(O)C2(O)C(O)C12,4
471,CCC(CC)(CC)C#C,C#CC(CC)(CC)CC,3
472,OC12C3CN(CC1=O)C23,O=C1CN2CC3C2C13O,4
473,CC(=O)NC(=N)CO,CC(=O)NC(=N)CO,1
474,CC(O)CCC(O)CO,CC(O)CCC(O)CO,0
475,C[NH2+]C(C)C(CO)=N[O-],C[NH2+]C(C)C(CO)=N[O-],2
476,OC12CC(C1)C(=N)OC2,N=C1OCC2(O)CC1C2,3
477,CC(CC#CC#N)C#C,C#CC(C)CC#CC#N,2
478,Cc1c([nH]c(n1)O)C#C,C#Cc1[nH]c(O)nc1C,3
479,CC1C(O)C2=NC=CN12,CC1C(O)c2nccn21,2
480,CC1NC(=O)C1C=O,CC1NC(=O)C1C=O,2
481,COCC1COCO1,COCC1COCO1,2
482,CCc1ccnoc1=O,CCc1ccnoc1=O,3
483,COC12C3CC1CCC23,COC12C3CCC1C2C3,0
484,NC1=[NH+]C(CC1)C([O-])=O,NC1=[NH+]C(C(=O)[O-])CC1,3
485,CC(C)C1(C)CC1C#N,CC(C)C1(C)CC1C#N,2
486,N#CC12CCC3C(O1)C23,N#CC12CCC3C(O1)C32,0
487,C1CN1C1C2COCC12,C1OCC2C1C2N1CC1,3
488,COc1c(non1)C=O,COc1nonc1C=O,2
489,C1C2C3CC(CO3)CN12,C1OC2CC1CN1CC21,0
490,c1nc(c(o1)C#N)CN,N#Cc1ocnc1CN,4
491,CC1C2C3CN3CC12O,CC1C2C3CN3CC12O,4
492,CC1CC2NC2C1(C)O,CC1CC2NC2C1(C)O,4
493,CC12CC1(O)C=CC2O,CC12CC1(O)C=CC2O,4
494,OC1CC11CCC1C#C,C#CC1CCC12CC2O,1
495,OC1CC=CCOC1=N,N=C1OCC=CCC1O,1
496,CCc1nccc(=O)o1,CCc1nccc(=O)o1,4
497,C1CC1N=COC=O,O=COC=NC1CC1,2
498,CC12C3C1C1CC3C2O1,CC12C3OC4CC3C1C42,1
499,CC(O)C1(COC1)C=O,CC(O)C1(C=O)COC1,3
500,NC1=NC2C3OC1OC23,NC1=NC2C3OC1OC23,2
501,C#CC12CN(C1)C21CC1,C#CC12CN(C1)C21CC1,4
502,c1c(c(c(cn1)F)O)F,Oc1c(F)cncc1F,2
503,OCC1CCC1C#N,N#CC1CCC1CO,0
504,CC(CC#N)C1CCO1,CC(CC#N)C1CCO1,4
505,CC12C3CC1C3NC2=O,CC12C(=O)NC3C1CC32,4
506,C#CC1OC1CC#N,C#CC1OC1CC#N,3
507,CC12CC3CC1CC3C2,CC12CC3CC1CC3C2,4
508,CCCC(=O)C(C)C,CCCC(=O)C(C)C,4
509,CC(CCC1CO1)C#C,C#CC(C)CCC1CO1,3
510,CCc1[nH]c(cn1)C=O,CCc1ncc(C=O)[nH]1,4
511,c1cocc1C(=O)C=O,O=CC(=O)c1ccoc1,3
512,COC12CN3C(C13)C2O,COC12CN3C(C1O)C32,0
513,CC1(CC=O)CNC1=O,CC1(CC=O)CNC1=O,4
514,CC(C)C(C)C(N)=O,CC(C)C(C)C(N)=O,3
515,C#CC1CC11CCC1,C#CC1CC12CCC2,0
516,CCCC12CC1C(=O)N2,CCCC12CC1C(=O)N2,3
517,O=COC(C#C)C#N,C#CC(C#N)OC=O,1
518,CCNC(CC#N)C#N,CCNC(C#N)CC#N,0
519,Cc1c(non1)CCO,Cc1nonc1CCO,4
520,CC(O)C1=C(C)COC1,CC1=C(C(C)O)COC1,1
521,CC12C3C4CN1C2C34,CC12C3C4CN1C2C43,0
522,CCc1coc(c1C)N,CCc1coc(N)c1C,3
523,OC12CC3CC1C2OC3,OC12CC3COC1C2C3,0
524,c1c(=O)cc(oc1N)F,Nc1cc(=O)cc(F)o1,1
525,OCC#CC1(CN1)C#N,N#CC1(C#CCO)CN1,4
526,OC1CCN2N=NC=C12,OC1CCn2nncc21,0
527,COC(C)C1OCCO1,COC(C)C1OCCO1,3
528,CCC(CNC=O)C=O,CCC(C=O)CNC=O,3
529,OC12CCOC1C2C#N,N#CC1C2OCCC12O,4
530,CC1(C)C2C3NC3C12,CC1(C)C2C3NC3C21,2
531,CC1=CC(=O)C=CCC1,CC1=CC(=O)C=CCC1,1
532,O=COC(C#N)C1CN1,N#CC(OC=O)C1CN1,1
533,CCN1CC1C1CCC1,CCN1CC1C1CCC1,1
534,O=CC12C3CN1CC2O3,O=CC12C3CN1CC2O3,3
535,COC=NCC1CCC1,COC=NCC1CCC1,2
536,CN(C(=O)N)C(=O)OC,COC(=O)N(C)C(N)=O,2
537,CC1(C)CC(O1)C(N)=O,CC1(C)CC(C(N)=O)O1,0
538,CCCC(CO)C=O,CCCC(C=O)CO,4
539,CC1N2CC1(CC#C)C2,C#CCC12CN(C1)C2C,3
540,c1cncc(c1CO)O,OCc1ccncc1O,2
541,c1c(=O)c(noc1N)N,Nc1cc(=O)c(N)no1,4
542,O=CN1CC1(C=O)C#C,C#CC1(C=O)CN1C=O,2
543,C1C(CO1)OC(=O)CN,NCC(=O)OC1COC1,1
544,C1C2CN1CC=CCO2,C1=CCN2CC(C2)OC1,1
545,CC1C=CCC1CO,CC1C=CCC1CO,3
546,CCn1c(cnn1)N,CCn1nncc1N,0
547,N=C1OCCNCC1=O,N=C1OCCNCC1=O,2
548,C1=CC2C3C4C3C2C14,C1=CC2C3C1C1C2C31,3
549,CC1(CCCC1)OC,COC1(C)CCCC1,3
550,CCC1=CC(=O)OC1C,CCC1=CC(=O)OC1C,2
551,C1CC1C2(CC2)C=O,O=CC1(C2CC2)CC1,2
552,CCc1nc(no1)OC,CCc1nc(OC)no1,3
553,CC1(C)CN=C(N1)C=O,CC1(C)CN=C(C=O)N1,0
554,C1OC23CC(C2)COC13,C1OC2COC23CC1C3,4
555,CNC1=NCCOC1=N,CNC1=NCCOC1=N,2
556,CC1C2CCCC(O)C12,CC1C2CCCC(O)C12,0
557,OC1CC=CC(C1)C=O,O=CC1C=CCC(O)C1,3
558,CC(C)Cc1nnon1,CC(C)Cc1nnon1,1
559,C1CC1C1C2OCOC12,C1OC2C(O1)C2C1CC1,3
560,OC12CC1CC1CC2O1,OC12CC1CC1CC2O1,2
561,N=C1OC2C3CC(=C1)C23,N=C1C=C2CC3C(O1)C23,0
562,C[NH+](C)CC(CO)=N[O-],C[NH+](C)CC(CO)=N[O-],2
563,c1c2c(n[nH]1)OCO2,c1[nH]nc2c1OCO2,0
564,C1NC11CC=CC2NC12,C1=CC2NC2C2(C1)CN2,4
565,CC1C2CC2C2CC1C2,CC1C2CC(C2)C2CC12,0
566,C1C(CO1)C=O,O=CC1COC1,2
567,CC(CCO)C(C)=NO,CC(=NO)C(C)CCO,3
568,CN1CC(C1)(CO)OC,COC1(CO)CN(C)C1,3
569,CN1CC1(CO)C#C,C#CC1(CO)CN1C,3
570,O=CC1CC=CC1,O=CC1CC=CC1,0
571,CCC1=NNC=NC1=N,CCc1n[nH]cnc1=N,1
572,N=C1CNCC(O1)C#N,N#CC1CNCC(=N)O1,3
573,N#CC12C=CC3C1CC23,N#CC12C=CC3C1CC32,2
574,CCC12CCN1CC2=O,CCC12CCN1CC2=O,3
575,CC1=CC(O)CN2CC12,CC1=CC(O)CN2CC12,4
576,CC(=N)OC(C)(C)C#N,CC(=N)OC(C)(C)C#N,0
577,CN1CC(=O)CC(=O)C1,CN1CC(=O)CC(=O)C1,3
578,C#CC(C#C)C1CO1,C#CC(C#C)C1CO1,0
579,CC1C2(O)CCC12CO,CC1C2(O)CCC12CO,4
580,N#CC12CCC=CC1N2,N#CC12CCC=CC1N2,1
581,OC1C(C=O)C1C1CC1,O=CC1C(O)C1C1CC1,4
582,COC12CC1C(C)OC2,COC12COC(C)C1C2,1
583,CC1NCC2CC2C1=O,CC1NCC2CC2C1=O,3
584,OCC(OCC#N)C=O,N#CCOC(C=O)CO,4
585,ON=C1CC2NC1C2O,ON=C1CC2NC1C2O,1
586,C#CCc1coc(n1)N,C#CCc1coc(N)n1,0
587,O=COC1CC1C#C,C#CC1CC1OC=O,3
588,COCC(=O)C#CC#C,C#CC#CC(=O)COC,1
589,CN1CC11CNC(=O)C1,CN1CC12CNC(=O)C2,3
590,OC1CN=C2C1C1CN21,OC1CN=C2C1C1CN21,2
591,CNC(=O)COCC#C,C#CCOCC(=O)NC,0
592,COC1CN(C)C1=O,COC1CN(C)C1=O,2
593,O=C1CC2(OC12)C#C,C#CC12CC(=O)C1O2,0
594,CC1CC2C3CC3(O)C12,CC1CC2C3CC3(O)C12,4
595,CCCC(CC#C)C=O,C#CCC(C=O)CCC,4
596,OC12CCC1C=CC2=O,O=C1C=CC2CCC12O,0
597,COC1C2CCCC1O2,COC1C2CCCC1O2,0
598,CCCC(O)C1(C)CO1,CCCC(O)C1(C)CO1,0
599,C1C2C3C4C=CC3C4N12,C1=CC2C3C1C2N1CC31,3
600,CCC1NC(=N)C11CO1,CCC1NC(=N)C12CO2,4
601,CC1CC(O)C(=N)O1,CC1CC(O)C(=N)O1,1
602,CC12C3C4OC(CN13)C24,CC12C3C4CN1C2C3O4,0
603,CN1N=C2ON=NC2=N1,Cn1nc2nnoc2n1,4
604,c1c(c(n[nH]1)C2CC2)O,Oc1c[nH]nc1C1CC1,1
605,CC1C2C3CN3C(=O)C12,CC1C2C(=O)N3CC3C12,0
606,CCC(O)C(C)OC,CCC(O)C(C)OC,3
607,COC1C2NC2C11CO1,COC1C2NC2C12CO2,4
608,O=CC1N=CN2CC12,O=CC1N=CN2CC12,4
609,CC1CC1(C)N(C)C=O,CC1CC1(C)N(C)C=O,3
610,C1C(=NO)CN1C=O,O=CN1CC(=NO)C1,3
611,CC1CN2C=CC(O)=C12,CC1Cn2ccc(O)c21,4
612,c1c(c(=O)[nH]c(n1)N)N,Nc1ncc(N)c(=O)[nH]1,4
613,CC12OC1C1COC2C1,CC12OC1C1COC2C1,4
614,OC1CCCC1C1CO1,OC1CCCC1C1CO1,1
615,CC(C#N)N1CC=CC1,CC(C#N)N1CC=CC1,0
616,COCC1C2CC1C2,COCC1C2CC1C2,2
617,C1CN1C12CCC1OC2,C1CC2(N3CC3)COC12,3
618,CC12CC1C1CC2O1,CC12CC1C1CC2O1,0
619,Cc1coc(=NC)o1,CN=c1occ(C)o1,3
620,CC1(CC1)CC=O,CC1(CC=O)CC1,0
621,O=C1C2NC1C(=C2)C#N,N#CC1=CC2NC1C2=O,1
622,CC1CN1C(=O)OC=N,CC1CN1C(=O)OC=N,2
623,CCc1c(nno1)O,CCc1onnc1O,4
624,C1C2CC3C=CC1N23,C1=CC2CC3CC1N23,0
625,CC12CC1CC(=O)C=C2,CC12C=CC(=O)CC1C2,1
626,CC(O)C1(CCO)CO1,CC(O)C1(CCO)CO1,0
627,CNC(=NCCO)C#N,CNC(C#N)=NCCO,0
628,COC(CC=O)C1CN1,COC(CC=O)C1CN1,2
629,CC1C=CC(=NO)C1=O,CC1C=CC(=NO)C1=O,1
630,N=COC(=O)C1CO1,N=COC(=O)C1CO1,4
631,CC12COC34CC(C13)C24,CC12COC34CC(C13)C24,2
632,COC1C(O)C2OC12C,COC1C(O)C2OC12C,4
633,C1NC11C2CCCC1O2,C1CC2OC(C1)C21CN1,0
634,O=CN1CC1CC#N,N#CCC1CN1C=O,3
635,N=C1C=CC2(CN12)C#N,N#CC12C=CC(=N)N1C2,1
636,OC1(C=O)C2CC1OC2,O=CC1(O)C2COC1C2,1
637,CC1(C)OCOC1C=O,CC1(C)OCOC1C=O,2
638,CC1CN(C=O)C1C=O,CC1CN(C=O)C1C=O,1
639,N#CCC12CC(C1)C=C2,N#CCC12C=CC(C1)C2,1
640,CCC([NH+](C)C)C([O-])=O,CCC(C(=O)[O-])[NH+](C)C,0
641,CN=C1NC=NC1C#C,C#CC1N=CNC1=NC,0
642,CC(C#C)C#CCC#N,C#CC(C)C#CCC#N,4
643,CC1C2N3CC3C12C#C,C#CC12C(C)C1N1CC12,1
644,c1c(c[nH]c1NC=O)O,O=CNc1cc(O)c[nH]1,0
645,C#CCC#CCCC#N,C#CCC#CCCC#N,3
646,Cc1c(onc1O)C#N,Cc1c(O)noc1C#N,1
647,CC(=O)NC(=O)CC#C,C#CCC(=O)NC(C)=O,3
648,CC12C3N4C1C2(O)C34C,CC12C3N4C1C2(O)C34C,1
649,OC1CCC1C(=O)C=O,O=CC(=O)C1CCC1O,4
650,CC1C2CCCCC12C,CC1C2CCCCC12C,3
651,C1C2CC11CCC3C1N23,C1CC23CC(C2)N2C1C23,2
652,C1NC11CCOCOC1,C1CC2(CN2)COCO1,2
653,C1C23CCC12OCC3,C1CC23CCC2(C3)O1,4
654,CN=C1OCC1(O)C=O,CN=C1OCC1(O)C=O,4
655,OCC12CC(C1)CC=C2,OCC12C=CCC(C1)C2,0
656,CCOC(C#C)C1CC1,C#CC(OCC)C1CC1,1
657,CC1CN1C(CO)C=O,CC1CN1C(C=O)CO,2
658,CNC(=O)C1C2COC12,CNC(=O)C1C2COC21,0
659,C1CC(=O)C(=C1)CC#N,N#CCC1=CCCC1=O,4
660,OC12CN3C4C3C1CC24,OC12CN3C4C3C1CC42,1
661,CC12C3C4C3C1=CCN24,CC12C3=CCN1C1C3C12,4
662,CCc1c(nc(o1)O)O,CCc1oc(O)nc1O,2
663,O=C1C2COC22COC12,O=C1C2COC23COC13,3
664,OC1CC=CC(O)C1=O,O=C1C(O)C=CCC1O,4
665,CN1CC11CC2OC12,CN1CC12CC1OC12,2
666,CC1CC=CC1(C)C,CC1CC=CC1(C)C,3
667,OCC(O)C1C2COC12,OCC(O)C1C2COC21,4
668,CC1(CO)OCC11CO1,CC1(CO)OCC12CO2,3
669,CN1C(=O)C=CC12CC2,CN1C(=O)C=CC12CC2,3
670,c1cc(c(c(c1)F)N)O,Nc1c(O)cccc1F,2
671,CC1=C(C)C=NC(=N)O1,Cc1cnc(=N)oc1C,1
672,CCC12CC(C1)(O2)C#C,C#CC12CC(CC)(C1)O2,2
673,CCC(=O)C1CC1OC,CCC(=O)C1CC1OC,1
674,CC12CC(COC1=O)N2,CC12CC(COC1=O)N2,0
675,CCC1(O)CCC(C)=C1,CCC1(O)C=C(C)CC1,1
676,CC1OC2C1C2(C)C,CC1OC2C1C2(C)C,1
677,CCC1CC(=O)C(=O)N1,CCC1CC(=O)C(=O)N1,3
678,C#CCC1CC2CC1O2,C#CCC1CC2CC1O2,3
679,CC(O)CNC(=N)C=O,CC(O)CNC(=N)C=O,0
680,C(C=O)NC=NCC#N,N#CCN=CNCC=O,4
681,Cc1cnc(nc1)F,Cc1cnc(F)nc1,1
682,c1cc(c(c(c1)O)F)O,Oc1cccc(O)c1F,0
683,Cc1c(nc(o1)NC)N,CNc1nc(N)c(C)o1,3
684,CN1CC(C1)C#CCO,CN1CC(C#CCO)C1,0
685,C1CC1NC(C#N)C#N,N#CC(C#N)NC1CC1,4
686,N#CCC1CCCO1,N#CCC1CCCO1,0
687,CC1=C(C)C2OC1C2=O,CC1=C(C)C2OC1C2=O,3
688,CC12OC1CCOC2=N,CC12OC1CCOC2=N,3
689,CC(O)C1=C(N)N=CO1,CC(O)c1ocnc1N,0
690,O=C1OC2C3CC12OC3,O=C1OC2C3COC12C3,2
691,CC1CNC2=C1ON=C2,CC1CNc2cnoc21,4
692,Cn1cc(c(n1)N)CO,Cn1cc(CO)c(N)n1,3
693,N=C1NC=NCC1C#N,N#CC1CN=CNC1=N,1
694,CN=C1N=NNC=C1C,CN=c1nn[nH]cc1C,1
695,OC1(C#C)C2OC=NC12,C#CC1(O)C2N=COC21,1
696,CC12CC3N1C2C3(C)C,CC1(C)C2CC3(C)C1N23,4
697,CC1CC2C3CCC12O3,CC1CC2C3CCC12O3,2
698,O=CC1(CC1C#N)C#N,N#CC1CC1(C#N)C=O,2
699,CN=C1CC(O1)C1CN1,CN=C1CC(C2CN2)O1,0
700,c1ncn(n1)C2CC2,c1ncn(C2CC2)n1,4
701,OC1C2C3C1CCN23,OC1C2CCN3C1C23,1
702,CCC1(COC=N1)CC,CCC1(CC)COC=N1,4
703,c1nc2n(n1)CC(=O)O2,O=C1Cn2ncnc2O1,1
704,COC12CC1N1CCC21,COC12CC1N1CCC12,0
705,CC1CC2=C(O1)N=NO2,CC1Cc2onnc2O1,4
706,CC1(C)OC2=NCCC12,CC1(C)OC2=NCCC21,0
707,c1c(nco1)CC2CC2,c1nc(CC2CC2)co1,1
708,CCC(C#N)C1COC1,CCC(C#N)C1COC1,2
709,C1OC2CC1COCC2,C1CC2CC(CO1)CO2,0
710,C1C(CC1=O)OCC=O,O=CCOC1CC(=O)C1,4
711,CC1CN1C1CC1C=O,CC1CN1C1CC1C=O,3
712,N=C1CC2CC2(O1)C#N,N#CC12CC1CC(=N)O2,4
713,c1c(c(c(=O)[nH]n1)F)F,O=c1[nH]ncc(F)c1F,1
714,COc1nc(c(o1)N)N,COc1nc(N)c(N)o1,4
715,CC(O)C(C)N1CC1C,CC(O)C(C)N1CC1C,0
716,C1C2CN1C1=C2ON=C1,c1noc2c1N1CC2C1,0
717,CCC1(CC(O)C1)C#N,CCC1(C#N)CC(O)C1,4
718,CCC1CC(C#C)C1=O,C#CC1CC(CC)C1=O,4
719,CC1CCCOCCC1,CC1CCCOCCC1,1
720,CCC(C)C#CC(C)C,CCC(C)C#CC(C)C,4
721,CN=c1ncoc(n1)O,CN=c1ncoc(O)n1,2
722,CCC1C2CC3CC1N23,CCC1C2CC3CC1N32,4
723,CC1CCC(C)C1=O,CC1CCC(C)C1=O,1
724,N#CC#CCCC1CO1,N#CC#CCCC1CO1,1
725,N#CCCC1OC2CC12,N#CCCC1OC2CC12,0
726,CC1C(O)C2OCOC12,CC1C(O)C2OCOC12,2
727,O=COC12CC(C1)C2=O,O=COC12CC(C1)C2=O,0
728,CC1=NC=CN=CC1=N,Cc1nccncc1=N,3
729,N#CC12CCC1CC2,N#CC12CCC1CC2,0
730,C#CC1C2CC2C2NC12,C#CC1C2CC2C2NC12,0
731,Cc1cc(noc1=O)N,Cc1cc(N)noc1=O,3
732,CCc1cncnc1N,CCc1cncnc1N,0
733,CC1(CO)CO1,CC1(CO)CO1,2
734,OC12CC1CC1OC1C2,OC12CC3OC3CC1C2,2
735,CCC1OCC11CN1C,CCC1OCC12CN2C,4
736,c1nnn(n1)C2CCC2,c1nnn(C2CCC2)n1,2
737,N#CCC12OC3C1NC23,N#CCC12OC3C1NC32,4
738,CC1C2(C)COC12C,CC1C2(C)COC12C,3
739,CC1(CC1O)C(N)C#N,CC1(C(N)C#N)CC1O,2
740,O=CC1C2OC3CC2C13,O=CC1C2OC3CC2C31,0
741,CC([NH3+])C1(CN1)C([O-])=O,CC([NH3+])C1(C(=O)[O-])CN1,0
742,CCC1NC11COC1=N,CCC1NC12COC2=N,0
743,CCC(=O)C(C)OC=N,CCC(=O)C(C)OC=N,1
744,CC12CC1(O)C(O)C2=O,CC12CC1(O)C(O)C2=O,2
745,C#CC12OC3C4C(C14)C23,C#CC12OC3C4C(C31)C42,0
746,COCC1COC(=N)O1,COCC1COC(=N)O1,3
747,COc1cnc([nH]1)C=O,COc1cnc(C=O)[nH]1,4
748,CC1(CO)COCC1=O,CC1(CO)COCC1=O,3
749,CC1CC1(C)C1(O)CC1,CC1CC1(C)C1(O)CC1,0
750,c1cncc(cc1=O)O,O=c1ccncc(O)c1,2
751,CCc1n[nH]c(=O)n1C,CCc1n[nH]c(=O)n1C,0
752,CC(O)C(C)C#CC#C,C#CC#CC(C)C(C)O,4
753,CC1(C)C(C=O)N1C=O,CC1(C)C(C=O)N1C=O,4
754,CC1CC1OC1CC1O,CC1CC1OC1CC1O,3
755,CC1CC(CC#N)O1,CC1CC(CC#N)O1,4
756,C#CC1CC(C=C1)C#C,C#CC1C=CC(C#C)C1,1
757,C1CC1OCCN2CC2,C(CN1CC1)OC1CC1,1
758,CNc1coc(=O)o1,CNc1coc(=O)o1,4
759,c1coc(c1O)C2CC2,Oc1ccoc1C1CC1,3
760,OCC12CN1C(C2)C#N,N#CC1CC2(CO)CN12,4
761,OCC(O)C1CCC1=O,O=C1CCC1C(O)CO,2
762,CCCCC(C#N)C#N,CCCCC(C#N)C#N,1
763,OC1C(NC1C#N)C=O,N#CC1NC(C=O)C1O,4
764,C#CC(C#N)C1COC1,C#CC(C#N)C1COC1,4
765,CCCC(C)(CC)C=O,CCCC(C)(C=O)CC,3
766,OCC1OC1COC=O,O=COCC1OC1CO,1
767,CC(C)C1NC11COC1,CC(C)C1NC12COC2,3
768,CC1C(O)CC11CN1,CC1C(O)CC12CN2,1
769,C1C=C(C(=O)N1)C(=O)N,NC(=O)C1=CCNC1=O,4
770,O=C1COC11CC=CC1,O=C1COC12CC=CC2,0
771,NC(=O)C1COCC1=O,NC(=O)C1COCC1=O,1
772,COC1(CO)CCC=C1,COC1(CO)C=CCC1,3
773,CC1(C)OC11CNC1=N,CC1(C)OC12CNC2=N,0
774,CCC1(CCC1=O)C#C,C#CC1(CC)CCC1=O,1
775,C(C=O)c1nnon1,O=CCc1nnon1,1
776,CCC(=O)C1COCO1,CCC(=O)C1COCO1,0
777,CC(C)C1C2N1CC2=O,CC(C)C1C2C(=O)CN21,1
778,C(=Nc1nc(no1)O)N,NC=Nc1nc(O)no1,0
779,O=C1CNC(C1)C1CN1,O=C1CNC(C2CN2)C1,2
780,C#CC1CC23CC(C2)N13,C#CC1CC23CC(C2)N13,4
781,c1cnn(c1N)C2CC2,Nc1ccnn1C1CC1,3
782,c1nc(n(n1)C2CC2)O,Oc1ncnn1C1CC1,4
783,CC1C2NC(=O)C12C#C,C#CC12C(=O)NC1C2C,3
784,CC1C2C(CO)CC12C,CC1C2C(CO)CC12C,4
785,CC1(CC1)CC#CC#N,CC1(CC#CC#N)CC1,1
786,CC1OC(C)(C#C)C1O,C#CC1(C)OC(C)C1O,2
787,CC1(OC1CC=O)C=O,CC1(C=O)OC1CC=O,2
788,COC(CC#C)C(C)O,C#CCC(OC)C(C)O,4
789,N#CCC12CC(C1)N2,N#CCC12CC(C1)N2,4
790,OCCN1C2C3OC2C13,OCCN1C2C3OC2C31,2
791,COC1(C#C)C2CC1O2,C#CC1(OC)C2CC1O2,2
792,CC12C3C1C1=NC3C2O1,CC12C3OC4=NC3C1C42,0
793,CC1C2CC(O2)C1C=O,CC1C2CC(O2)C1C=O,3
794,C1OC2CCOC3C1C23,C1CC2OCC3C(O1)C23,3
795,Cc1cn(nn1)C,Cc1cn(C)nn1,3
796,Cc1c(nc(o1)OC)N,COc1nc(N)c(C)o1,0
